Time,Click alternative,Participant,Training,Correct target,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Red,Yellow,Dark green,Blue,2nd longest dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y,Calibration Median
16:19:55:079,Gaze and Click,6,0,1,2439,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1422,,1016,,,,,,,,,,,,,,,,,,,,,,,,273.3271484,749,139,14,,,20.7066267
16:21:55:917,Mouse,6,0,1,1009,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,372,,,,,,,,,636,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,20.7066267
16:22:00:101,Mouse,6,0,1,1168,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,416,,,,,,,,,752,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,20.7066267
16:22:04:046,Mouse,6,0,1,926,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1543,,,,,,,,,926,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,20.7066267
16:22:08:093,Mouse,6,0,1,1029,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,344,,,,,,,,,685,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,20.7066267
16:22:12:366,Mouse,6,0,1,1245,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Climate_and_the_Weather.htm,842,,,,,,,,,402,,,,,,,,,,,,,,,,,464.9863281,687,143,14,,,20.7066267
16:22:16:414,Mouse,6,0,1,1031,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,377,,,,,,,,,653,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,20.7066267
16:22:20:598,Mouse,6,0,1,1168,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,546,,,,,,,,,622,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,20.7066267
16:22:24:647,Mouse,6,0,1,1028,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.African_Geography.htm,419,,,,,,,,,609,,,,,,,,,,,,,,,,,272.9882813,495,111,14,,,20.7066267
16:22:28:639,Mouse,6,0,1,969,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,372,,,,,,,,,596,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,20.7066267
16:22:32:767,Mouse,6,0,1,1108,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1925,,,,,,,,,1107,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,20.7066267
16:22:36:911,Mouse,6,0,1,1128,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1753,,,,,,,,,1128,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,20.7066267
16:22:41:038,Mouse,6,0,1,1103,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,410,,,,,,,,,692,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,20.7066267
16:22:45:263,Mouse,6,0,1,1205,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.North_American_History.htm,554,,,,,,,,,650,,,,,,,,,,,,,,,,,848.6523438,789,137,14,,,20.7066267
16:22:49:479,Mouse,6,0,1,1201,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,2572,,,,,,,,,1200,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,20.7066267
16:22:53:320,Mouse,6,0,1,821,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,2083,,,,,,,,,821,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,20.7066267
16:22:57:231,Mouse,6,0,1,894,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1620,,,,,,,,,894,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,20.7066267
16:23:01:391,Mouse,6,0,1,1142,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,370,,,,,,,,,772,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,20.7066267
16:23:06:248,Mouse,6,0,1,1834,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Computing_People.htm,1408,,,,,,,,,1834,,,,,,,,,,,,,,,,,273.0019531,705,109,14,,,20.7066267
16:23:10:424,Mouse,6,0,1,1164,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/s/Steve_Jobs.htm,1390,,,,,,,,,1164,,,,,,,,,,,,,,,,,259,451.5,82,19,,,20.7066267
16:23:14:672,Mouse,6,0,1,1185,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,404,,,,,,,,,781,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,20.7066267
16:23:18:896,Mouse,6,0,1,1202,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,2168,,,,,,,,,1202,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,20.7066267
16:23:23:145,Mouse,6,0,1,1232,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Education.htm,1083,,,,,,,,,1232,,,,,,,,,,,,,,,,,503,289.5,74,19,,,20.7066267
16:23:27:417,Mouse,6,0,1,1151,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,2052,,,,,,,,,1151,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,20.7066267
16:23:31:729,Mouse,6,0,1,1286,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,298,,,,,,,,,987,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,20.7066267
16:23:36:001,Mouse,6,0,1,1259,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,462,,,,,,,,,796,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,20.7066267
16:23:40:073,Mouse,6,0,1,1054,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,383,,,,,,,,,671,,,,,,,,,,,,,,,,,273.0009766,549,47,14,,,20.7066267
16:23:44:313,Mouse,6,0,1,1215,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.Mammals.htm,622,,,,,,,,,593,,,,,,,,,,,,,,,,,464.6542969,705,57,14,,,20.7066267
16:23:48:450,Mouse,6,0,1,1117,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1586,,,,,,,,,1117,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,20.7066267
16:23:52:538,Mouse,6,0,1,1059,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,,,,,,,,,,1059,,,,,,,,,,,,,,,,,656.65625,495,61,14,,,20.7066267
16:23:56:754,Mouse,6,0,1,1203,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,267,,,,,,,,,1203,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,20.7066267
16:27:57:801,Offset Menu,6,0,1,1371,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,353,,,273,389,354,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,20.7066267
16:28:02:321,Offset Menu,6,0,1,1503,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Art_Nouveau.htm,396,,,139,558,408,,,,,,,,,,,,,,,,,,,,,263.5,597.5,91,19,,,20.7066267
16:28:07:401,Offset Menu,6,0,1,2003,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,350,,,206,890,556,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,20.7066267
16:28:18:025,Offset Menu,6,0,1,7607,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,413,,,4005,1681,1495,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,20.7066267
16:28:23:426,Offset Menu,6,0,1,2380,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,392,,,411,690,884,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,20.7066267
16:28:28:289,Offset Menu,6,0,1,1848,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,383,,,65,690,709,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,20.7066267
16:28:32:755,Offset Menu,6,0,1,1440,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,369,,,63,540,467,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,20.7066267
16:28:38:730,Offset Menu,6,0,1,2963,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/s.htm,390,,,389,684,1498,,,,,,,,,,,,,,,,,,,,,702.5146484,125,27,24,,,20.7066267
16:28:45:083,Offset Menu,6,0,1,3333,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/v.htm,395,,,434,1376,1127,,,,,,,,,,,,,,,,,,,,,776.6087646,125,28,24,,,20.7066267
16:28:49:698,Offset Menu,6,0,1,1598,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Alpaca.htm,373,,,169,525,529,,,,,,,,,,,,,,,,,,,,,473.4262695,180.5,43,15,,,20.7066267
16:28:54:867,Offset Menu,6,0,1,2137,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,367,,,345,745,678,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,20.7066267
16:28:59:979,Offset Menu,6,0,1,2096,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,387,,,140,671,896,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,20.7066267
16:29:05:379,Offset Menu,6,0,1,2378,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,383,,,114,830,1049,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,20.7066267
16:29:10:355,Offset Menu,6,0,1,1955,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,373,,,141,861,578,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,20.7066267
16:29:15:772,Offset Menu,6,0,1,2386,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Mathematicians.htm,617,,,209,970,589,,,,,,,,,,,,,,,,,,,,,464.9853516,897,93,14,,,20.7066267
16:29:20:315,Offset Menu,6,0,1,1529,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Emmy_Noether.htm,325,,,155,504,543,,,,,,,,,,,,,,,,,,,,,446.5,405.5,109,19,,,20.7066267
16:29:24:939,Offset Menu,6,0,1,1486,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,447,,,191,370,476,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,20.7066267
16:29:29:571,Offset Menu,6,0,1,1613,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,388,,,425,387,411,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,20.7066267
16:29:31:508,Offset Menu,6,0,0,3549,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,952,,983,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,20.7066267
16:29:34:132,Offset Menu,6,0,1,1545,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,423,,,257,364,499,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,20.7066267
16:29:38:852,Offset Menu,6,0,1,1706,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Abstract_art.htm,385,,,224,623,472,,,,,,,,,,,,,,,,,,,,,260,569.5,84,19,,,20.7066267
16:29:44:909,Offset Menu,6,0,1,3026,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,614,,,388,1341,682,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,20.7066267
16:29:49:308,Offset Menu,6,0,1,1375,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,368,,,71,481,454,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,20.7066267
16:29:54:301,Offset Menu,6,0,1,1978,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/c.htm,358,,,115,902,601,,,,,,,,,,,,,,,,,,,,,311.2392578,125,29,24,,,20.7066267
16:29:59:925,Offset Menu,6,0,1,2602,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/u.htm,473,,,185,713,1229,,,,,,,,,,,,,,,,,,,,,745.0635986,125,28,24,,,20.7066267
16:30:05:965,Offset Menu,6,0,1,3023,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/u/United_Nations.htm,351,,,392,1391,887,,,,,,,,,,,,,,,,,,,,,677.2724609,310.5,88,15,,,20.7066267
16:30:16:861,Offset Menu,6,0,1,7822,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/English_language.htm,432,,,5296,1093,825,,,,,,,,,,,,,,,,,,,,,950.5,672,49,16,,,20.7066267
16:30:23:006,Offset Menu,6,0,1,3068,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Commonwealth_of_Nations.htm,933,,,207,532,1394,,,,,,,,,,,,,,,,,,,,,891,698,168,16,,,20.7066267
16:30:29:814,Offset Menu,6,0,1,3746,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Cyprus.htm,390,,,340,1810,1204,,,,,,,,,,,,,,,,,,,,,941.319519,509.5,42,15,,,20.7066267
16:30:34:830,Offset Menu,6,0,1,1826,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Greek_language.htm,495,,,539,407,383,,,,,,,,,,,,,,,,,,,,,636.9921875,259.5,47,19,,,20.7066267
15:39:14:456,Letter Assignment,7,0,1,2726,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1314,0,1410,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,173.5369864
15:39:20:168,Letter Assignment,7,0,1,2679,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,1649,0,1029,,,,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,173.5369864
15:39:31:560,Letter Assignment,7,0,1,8370,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,7764,0,605,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,173.5369864
15:39:38:159,Letter Assignment,7,0,1,3569,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,2350,0,1219,,,,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,173.5369864
15:39:43:358,Letter Assignment,7,0,1,2177,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1102,0,1073,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,173.5369864
15:39:48:830,Letter Assignment,7,0,1,2450,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,1200,0,1249,,,,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,173.5369864
15:39:54:062,Letter Assignment,7,0,1,2208,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1093,0,1114,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,173.5369864
15:39:58:318,Letter Assignment,7,0,1,1228,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,510,0,717,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,173.5369864
15:40:03:389,Letter Assignment,7,0,1,2047,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1055,1,990,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,173.5369864
15:40:08:125,Letter Assignment,7,0,1,1721,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,658,0,1062,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,173.5369864
15:40:13:405,Letter Assignment,7,0,1,2266,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1162,1,1103,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,173.5369864
15:40:18:748,Letter Assignment,7,0,1,2302,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1230,0,1070,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,173.5369864
15:40:37:107,Letter Assignment,7,0,1,3350,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1552,0,1796,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,173.5369864
15:40:42:547,Letter Assignment,7,0,1,2423,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,1175,0,1247,,,,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,173.5369864
15:40:47:938,Letter Assignment,7,0,0,2363,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Gottfried_Wilhelm_Leibniz.htm,1265,1,1096,,,,,,,,,,,,,,,,,,,,,,,,885.7241211,219.5,148,15,,,173.5369864
15:40:53:362,Letter Assignment,7,0,1,2386,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1074,0,1312,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,173.5369864
15:40:58:162,Letter Assignment,7,0,1,1779,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,1192,0,586,,,,,,,,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,173.5369864
15:41:04:393,Letter Assignment,7,0,1,3203,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1808,0,1393,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,173.5369864
15:41:11:377,Letter Assignment,7,0,1,3957,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,2722,0,1234,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,173.5369864
15:41:16:481,Letter Assignment,7,0,1,2085,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,1146,0,938,,,,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,173.5369864
15:41:21:400,Letter Assignment,7,0,1,1899,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1045,0,853,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,173.5369864
15:41:29:063,Letter Assignment,7,0,0,4636,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Binomial_coefficient.htm,3442,0,1193,,,,,,,,,,,,,,,,,,,,,,,,847,579.5,140,19,,,173.5369864
15:41:36:032,Letter Assignment,7,0,1,3936,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1682,0,2253,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5369864
15:41:43:839,Letter Assignment,7,0,1,4786,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,3237,0,1548,,,,,,,,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,173.5369864
15:41:48:271,Letter Assignment,7,0,1,1358,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,683,0,674,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,173.5369864
15:41:55:702,Letter Assignment,7,0,1,4397,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Geographers_and_explorers.htm,3191,0,1205,,,,,,,,,,,,,,,,,,,,,,,,656.6396484,705,159,14,,,173.5369864
15:42:07:053,Letter Assignment,7,0,1,8335,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,7269,0,1065,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5369864
15:42:11:837,Letter Assignment,7,0,0,1767,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,1767,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,173.5369864
15:42:17:029,Letter Assignment,7,0,1,2174,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,1126,0,1047,,,,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,173.5369864
15:40:53:362,Letter Assignment,7,0,1,2386,Missing value substituted by participant median,1074,0,1312,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,173.5369864
15:45:05:069,Mouse,7,0,1,1232,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,2558,,,,,,,,,1232,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,173.5369864
15:45:09:427,Mouse,7,0,1,1333,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,2968,,,,,,,,,1332,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,173.5369864
15:45:13:779,Mouse,7,0,1,1337,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,2260,,,,,,,,,1337,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,173.5369864
15:45:17:611,Mouse,7,0,1,814,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,2198,,,,,,,,,814,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,173.5369864
15:45:22:371,Mouse,7,0,1,1744,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1796,,,,,,,,,1744,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,173.5369864
15:45:22:684,Mouse,7,0,0,2057,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,312,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,173.5369864
15:45:26:570,Mouse,7,0,1,1180,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AAfrica.htm,,,,,,,,,,1180,,,,,,,,,,,,,,,,,263,749.5,90,19,,,173.5369864
15:45:31:042,Mouse,7,0,1,1406,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,2347,,,,,,,,,1405,,,,,,,,,,,,,,,,,463.9184265,125,66,18,,,173.5369864
15:45:35:442,Mouse,7,0,1,1383,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,,,,1382,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,173.5369864
15:45:39:945,Mouse,7,0,1,1485,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1118,,,,,,,,,1484,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,173.5369864
15:45:43:936,Mouse,7,0,1,975,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,627,,,,,,,,,347,,,,,,,,,,,,,,,,,656.9990234,557,67,14,,,173.5369864
15:45:49:224,Mouse,7,0,1,2265,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,2115,,,,,,,,,149,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,173.5369864
15:45:54:184,Mouse,7,0,1,1933,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,,,,,,,,,,1933,,,,,,,,,,,,,,,,,464.9951172,513,41,14,,,173.5369864
15:45:58:360,Mouse,7,0,1,1161,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/m/Mark_Rothko.htm,244,,,,,,,,,916,,,,,,,,,,,,,,,,,264.5,573.5,93,19,,,173.5369864
15:46:02:496,Mouse,7,0,1,1092,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/j/Jackson_Pollock.htm,2027,,,,,,,,,1091,,,,,,,,,,,,,,,,,616.71875,346.5,117,19,,,173.5369864
15:46:06:616,Mouse,7,0,1,1090,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,1668,,,,,,,,,1090,,,,,,,,,,,,,,,,,321.5053101,125,43,18,,,173.5369864
15:46:11:280,Mouse,7,0,1,1650,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Roman_Vishniac.htm,1657,,,,,,,,,1650,,,,,,,,,,,,,,,,,277.5,685.5,119,19,,,173.5369864
15:46:15:719,Mouse,7,0,1,1360,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,,,,1360,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,173.5369864
15:46:19:958,Mouse,7,0,1,1224,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,439,,,,,,,,,785,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,173.5369864
15:46:24:455,Mouse,7,0,1,1484,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1197,,,,,,,,,1484,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5369864
15:46:28:710,Mouse,7,0,1,1241,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Constructivism_%2528art%2529.htm,652,,,,,,,,,588,,,,,,,,,,,,,,,,,288.5,653.5,141,19,,,173.5369864
15:46:33:094,Mouse,7,0,1,1353,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Russia.htm,541,,,,,,,,,811,,,,,,,,,,,,,,,,,946.3515625,154.5,52,19,,,173.5369864
15:46:37:878,Mouse,7,0,1,1470,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,2029,,,,,,,,,1470,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5369864
15:46:42:478,Mouse,7,0,1,1585,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Photography.htm,657,,,,,,,,,928,,,,,,,,,,,,,,,,,499.5,793.5,93,19,,,173.5369864
15:46:47:173,Mouse,7,0,1,1632,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,,,,1632,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,173.5369864
15:46:51:525,Mouse,7,0,1,1337,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2040,,,,,,,,,1337,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,173.5369864
15:46:55:837,Mouse,7,0,1,1296,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,515,,,,,,,,,781,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,173.5369864
