Time,Click alternative,Participant,Training,Correct target,Link Density,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,2nd longest dwell,Total dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y
16:35:36:907,Mouse,1,0,1,3,589,file:///C:/wikipedia-schools-3.0.1/wp/p/Plant.htm,,,,,,,,,,588,,,,,,,,,,,,,,,,,,749.5234375,178.5,46,19,,
16:35:40:162,Mouse,1,0,1,1,776,file:///C:/wikipedia-schools-3.0.1/wp/a/Aristotle.htm,,,,,,,,,,776,,,,,,,,,,,,,,,,,,213,457.5,60,19,,
16:35:43:388,Mouse,1,0,1,2,774,file:///C:/wikipedia-schools-3.0.1/wp/l/Logic.htm,482,,,,,,,,,292,,,,,,,,,,,,,,,,,,966.8406372,669,37,16,,
16:35:46:812,Mouse,1,0,1,5,981,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,781,,,,,,,,,200,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
16:35:49:947,Mouse,1,0,1,4,706,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAnglicanism.htm,407,,,,,,,,,298,,,,,,,,,,,,,,,,,,694.5,377.5,135,19,,
16:35:53:748,Mouse,1,0,1,5,1365,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,,,,1365,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,
16:35:57:108,Mouse,1,0,1,5,932,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,796,,,,,,,,,135,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,
16:36:00:508,Mouse,1,0,1,6,965,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,534,,,,,,,,,430,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,
16:36:03:893,Mouse,1,0,1,4,935,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,,,,935,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,
16:36:07:228,Mouse,1,0,1,1,902,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,715,,,,,,,,,186,,,,,,,,,,,,,,,,,,657.0310059,725,65,14,,
16:36:10:572,Mouse,1,0,1,1,883,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,,,,,,,,,,883,,,,,,,,,,,,,,,,,,657.3083496,495,61,14,,
16:36:13:829,Mouse,1,0,1,5,829,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,638,,,,,,,,,190,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,
16:36:17:125,Mouse,1,0,1,5,850,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,427,,,,,,,,,423,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
16:36:20:421,Mouse,1,0,1,3,864,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253APolitics.htm,510,,,,,,,,,354,,,,,,,,,,,,,,,,,,676.5,601.5,99,19,,
16:36:23:701,Mouse,1,0,1,2,838,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_science.htm,,,,,,,,,,838,,,,,,,,,,,,,,,,,,859.828125,249.5,128,19,,
16:36:26:989,Mouse,1,0,1,6,850,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,645,,,,,,,,,204,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,
16:36:30:327,Mouse,1,0,1,6,884,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,,,,884,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,
16:36:33:461,Mouse,1,0,1,1,697,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Currency.htm,,,,,,,,,,697,,,,,,,,,,,,,,,,,,657.2416992,513,55,14,,
16:36:36:518,Mouse,1,0,1,2,631,file:///C:/wikipedia-schools-3.0.1/wp/u/United_States_dollar.htm,570,,,,,,,,,60,,,,,,,,,,,,,,,,,,637,507.5,142,19,,
16:36:39:804,Mouse,1,0,1,3,749,file:///C:/wikipedia-schools-3.0.1/wp/e/Ecuador.htm,538,,,,,,,,,211,,,,,,,,,,,,,,,,,,980.9118652,483,56,16,,
16:36:43:110,Mouse,1,0,1,3,686,file:///C:/wikipedia-schools-3.0.1/wp/s/South_America.htm,,,,,,,,,,686,,,,,,,,,,,,,,,,,,583.0703125,283.5,108,19,,
16:36:46:054,Mouse,1,0,1,1,455,file:///C:/wikipedia-schools-3.0.1/wp/l/List_of_sovereign_states_and_dependent_territories_in_South_America.htm,78,,,,,,,,,376,,,,,,,,,,,,,,,,,,968.7618408,563,97,16,,
14:45:31:753,Touch Eye Dynamic,3,0,1,4,1626,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,549,844,231,,Blue,0,0,1,1,1,1,1,37,365,0,37,32,0,32,31,230,88.45910645,181.5,63,17,,
14:45:35:506,Touch Eye Dynamic,3,0,1,1,1308,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,568,505,233,,Yellow,0,0,0,0,1,0,0,0,232,0,0,0,0,232,0,0,848.6203003,533,57,14,,
14:45:39:591,Touch Eye Dynamic,3,0,1,2,1651,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAsia.htm,,,,,,,672,778,200,,Blue,0,0,1,0,0,0,1,114,314,0,0,0,0,0,114,200,438,749.5,80,19,,
14:45:43:917,Touch Eye Dynamic,3,0,1,3,1742,file:///C:/wikipedia-schools-3.0.1/wp/i/Indus_River.htm,,,,,,,732,801,207,,Yellow,0,0,0,0,1,1,0,0,207,0,0,0,0,207,0,0,799.59375,721.5,90,19,,
14:45:47:896,Touch Eye Dynamic,3,0,1,5,1384,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,491,685,207,,Cyan,1,1,0,1,1,1,1,203,410,0,0,0,206,203,0,0,88.02263641,302.5,73,15,,
14:45:51:789,Touch Eye Dynamic,3,0,1,6,1454,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,,,,,,,504,744,204,,Dark Orange,1,1,1,1,1,0,1,34,294,0,203,33,34,0,0,0,87.80323029,282.5,131,15,,
14:45:55:694,Touch Eye Dynamic,3,0,1,1,1468,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Railway_transport.htm,,,,,,,506,730,231,,Cyan,0,0,0,1,0,0,0,100,396,0,0,0,231,64,100,0,848.7721558,459,101,14,,
14:45:59:538,Touch Eye Dynamic,3,0,1,3,1419,file:///C:/wikipedia-schools-3.0.1/wp/4/4-2-0.htm,,,,,,,513,704,201,,Cyan,0,0,0,1,1,0,1,0,201,0,0,0,201,0,0,0,878,399.5,40,19,,
14:46:03:151,Touch Eye Dynamic,3,0,1,5,1147,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,,,,,,,492,423,231,,Yellow,0,0,1,1,1,1,0,0,230,0,0,0,0,230,0,0,87.92285156,482.5,47,15,,
14:46:07:186,Touch Eye Dynamic,3,0,1,1,1579,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Philosophy.htm,,,,,,,450,705,423,,Violet,0,0,1,0,0,0,0,162,556,0,0,227,162,35,0,0,657.383606,459,67,14,,
14:46:10:993,Touch Eye Dynamic,3,0,1,6,1366,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,517,644,205,,Dark Orange,0,1,1,1,1,1,1,0,203,0,203,0,0,0,0,0,88.13080978,222.5,97,15,,
14:46:15:502,Touch Eye Dynamic,3,0,1,4,2070,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,471,1376,222,,Dark Grey,1,0,0,0,1,0,1,99,791,221,99,68,68,98,65,66,88.26295471,502.5,47,15,,
14:46:21:781,Touch Eye Dynamic,3,0,1,4,3842,file:///C:/wikipedia-schools-3.0.1/wp/h/History_of_science.htm,,,,,,,591,2466,783,,Cyan,1,1,1,1,0,0,0,66,464,0,0,0,202,66,0,0,694.5,643.5,129,19,,
14:46:27:293,Touch Eye Dynamic,3,0,1,4,2823,file:///C:/wikipedia-schools-3.0.1/wp/m/Middle_Ages.htm,,,,,,,490,2103,228,,Dark Orange,1,1,0,0,1,1,0,227,720,0,227,330,96,65,0,0,410.84375,674.5,91,19,,
14:46:32:163,Touch Eye Dynamic,3,0,1,4,2210,file:///C:/wikipedia-schools-3.0.1/wp/b/Byzantine_Empire.htm,,,,,,,527,1449,232,,Violet,0,0,1,1,0,0,1,0,232,0,0,232,0,0,0,0,476.4375,522.5,128,19,,
14:46:36:233,Touch Eye Dynamic,3,0,1,6,1432,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,504,697,230,,Violet,1,1,1,1,1,0,1,0,229,0,0,229,0,0,0,0,88.36573029,402.5,73,15,,
14:46:40:053,Touch Eye Dynamic,3,0,1,5,1373,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,,,,,,,520,624,228,,Violet,1,1,1,1,0,0,1,0,227,0,0,227,0,0,0,0,87.98381805,462.5,41,15,,
14:46:44:062,Touch Eye Dynamic,3,0,1,3,1583,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAncient_Egypt.htm,,,,,,,488,595,498,,Cyan,0,1,0,1,0,0,1,65,331,0,0,0,199,65,0,0,700.5,349.5,147,19,,
14:46:48:257,Touch Eye Dynamic,3,0,1,1,1710,file:///C:/wikipedia-schools-3.0.1/wp/e/Egypt.htm,,,,,,,482,1025,202,,Dark Grey,1,0,0,0,0,0,0,171,440,202,171,67,0,0,0,0,683.65625,276.5,44,19,,
14:46:52:906,Touch Eye Dynamic,3,0,1,1,2046,file:///C:/wikipedia-schools-3.0.1/wp/a/Arabic_language.htm,,,,,,,511,1074,460,,Blue,0,0,0,0,0,1,1,100,723,97,32,32,100,100,33,227,542.15625,188.5,49,19,,
14:47:01:188,Touch Eye Dynamic,3,0,1,7,5659,file:///C:/wikipedia-schools-3.0.1/wp/c/Chad.htm,,,,,,,501,552,4605,,Cyan,0,1,1,1,1,1,0,162,1010,0,0,33,226,162,0,0,946.9699707,423,37,16,,
14:47:05:562,Touch Eye Dynamic,3,0,1,2,1773,file:///C:/wikipedia-schools-3.0.1/wp/d/Desert.htm,,,,,,,442,1130,200,,Blue,0,0,0,1,0,0,1,131,537,0,0,0,90,131,114,199,670.875,340.5,47,19,,
14:47:09:655,Touch Eye Dynamic,3,0,1,2,1560,file:///C:/wikipedia-schools-3.0.1/wp/d/Dune.htm,,,,,,,521,811,227,,Violet,1,0,1,0,0,0,0,0,227,0,0,227,0,0,0,0,686.3984375,768.5,89,19,,
14:47:15:859,Touch Eye Dynamic,3,0,1,6,3642,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,,,,,,,966,1738,936,,Dark Grey,1,1,1,1,1,1,0,87,624,208,0,0,87,37,31,31,87.97486877,442.5,41,15,,
14:47:19:965,Touch Eye Dynamic,3,0,1,1,1588,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.Chemists.htm,,,,,,,503,883,201,,Violet,0,0,1,0,0,0,0,0,200,0,0,200,0,0,0,0,848.5914307,513,55,14,,
14:47:23:996,Touch Eye Dynamic,3,0,1,6,1592,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,475,683,434,,Yellow,0,1,1,1,1,1,1,133,434,0,0,0,33,200,133,0,87.85051346,262.5,55,15,,
14:47:28:027,Touch Eye Dynamic,3,0,1,6,1612,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,490,659,462,,Cyan,1,1,1,1,1,1,0,64,427,0,32,32,229,64,0,0,88.13080978,222.5,97,15,,
14:47:31:791,Touch Eye Dynamic,3,0,1,5,1332,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,,,,,,,463,636,231,,Violet,0,1,1,1,1,1,1,0,230,0,0,230,0,0,0,0,88.04478455,422.5,35,15,,
14:47:35:719,Touch Eye Dynamic,3,0,1,5,1490,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,557,699,232,,Dark Orange,0,1,1,1,1,1,1,161,393,0,231,161,0,0,0,0,88.02263641,302.5,73,15,,
14:47:39:722,Touch Eye Dynamic,3,0,1,6,1558,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,457,741,358,,Yellow,1,1,0,1,1,1,1,33,322,0,0,33,33,221,0,0,88.36573029,402.5,73,15,,
14:53:37:103,Multiple Confirm,3,0,1,6,6972,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,,,,,,,,6767,204,,0x808080ff,0,0,0,0,0,0,0,0,204,0,0,0,204,0,0,0,88.14930725,362.5,131,15,,
14:53:44:128,Multiple Confirm,3,0,1,5,4583,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,,,,,,,,2068,2515,,0x808080ff,0,0,0,0,0,0,0,0,435,0,0,0,202,0,0,0,87.98381805,462.5,41,15,,
14:53:51:289,Multiple Confirm,3,0,1,8,4730,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AEarly_Modern_Britain.htm,,,,,,,,3005,1724,,0x808080ff,0,0,0,0,0,0,0,0,376,0,0,205,0,0,0,0,315,461.5,194,19,,
14:53:55:930,Multiple Confirm,3,0,1,1,2157,file:///C:/wikipedia-schools-3.0.1/wp/j/John_Locke.htm,,,,,,,,1957,200,,0x808080ff,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,514.5234375,684.5,45,19,,
14:54:00:798,Multiple Confirm,3,0,1,3,2389,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_philosophy.htm,,,,,,,,1398,990,,0x808080ff,0,0,0,0,0,0,0,0,301,0,208,0,0,0,0,0,953,566,122,16,,
14:54:12:634,Multiple Confirm,3,0,1,6,9338,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,,,,,,3882,5456,,0x808080ff,0,0,0,0,0,0,0,100,673,0,0,0,0,0,202,100,88.11529541,242.5,63,15,,
14:54:17:588,Multiple Confirm,3,0,1,6,2489,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,,,,,,,,2279,209,,0x808080ff,0,0,0,0,0,0,0,0,209,0,0,0,209,0,0,0,88.45417786,382.5,133,15,,
14:54:21:887,Multiple Confirm,3,0,1,2,1851,file:///C:/wikipedia-schools-3.0.1/wp/l/Language.htm,,,,,,,,1645,206,,0x808080ff,0,0,0,0,0,0,0,0,205,0,205,0,0,0,0,0,255,713.5,74,19,,
14:54:31:476,Multiple Confirm,3,0,1,3,6579,file:///C:/wikipedia-schools-3.0.1/wp/h/Human.htm,,,,,,,,3047,3531,,0x808080ff,0,0,0,0,0,0,0,167,1340,0,0,203,167,0,0,0,517.6953125,154.5,52,19,,
14:54:37:856,Multiple Confirm,3,0,1,3,3870,file:///C:/wikipedia-schools-3.0.1/wp/a/Animal.htm,,,,,,,,3670,200,,0x808080ff,0,0,0,0,0,0,0,0,199,0,199,0,0,0,0,0,999,836.5,64,19,,
14:54:46:956,Multiple Confirm,3,0,1,5,6540,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,,,,,,,,3221,3318,,0x808080ff,0,0,0,0,0,0,0,0,613,0,0,0,205,0,0,0,88.04478455,422.5,35,15,,
14:54:51:251,Multiple Confirm,3,0,1,6,1858,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,392,1263,202,,0x808080ff,0,0,0,0,0,0,0,0,202,0,202,0,0,0,0,0,88.36573029,402.5,73,15,,
14:54:55:978,Multiple Confirm,3,0,1,4,2277,file:///C:/wikipedia-schools-3.0.1/wp/c/Classical_mechanics.htm,,,,,,,,2075,201,,0x808080ff,0,0,0,0,0,0,0,0,201,0,201,0,0,0,0,0,907.5,695.5,147,19,,
14:55:00:570,Multiple Confirm,3,0,1,5,2008,file:///C:/wikipedia-schools-3.0.1/wp/m/Momentum.htm,,,,,,,,1775,232,,0x808080ff,0,0,0,0,0,0,0,0,232,0,232,0,0,0,0,0,961.6347046,558,74,16,,
14:55:05:298,Multiple Confirm,3,0,1,3,2058,file:///C:/wikipedia-schools-3.0.1/wp/t/Time.htm,,,,,,,,1854,204,,0x808080ff,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,940.6230469,551,34,16,,
14:55:09:793,Multiple Confirm,3,0,1,4,1994,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,,1762,232,,0x808080ff,0,0,0,0,0,0,0,0,232,0,232,0,0,0,0,0,88.26295471,502.5,47,15,,
14:55:20:876,Multiple Confirm,3,0,1,5,8638,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,,,,,,,,3314,5323,,0x808080ff,0,0,0,0,0,0,0,0,414,0,0,0,212,0,0,0,87.98978424,342.5,41,15,,
14:55:26:621,Multiple Confirm,3,0,1,5,3304,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,,,,,,,423,2305,575,,0x808080ff,0,0,0,0,0,0,0,0,281,0,0,213,0,0,0,0,87.92285156,482.5,47,15,,
14:55:31:562,Multiple Confirm,3,0,1,2,2500,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Religious_texts.htm,,,,,,,,2290,209,,0x808080ff,0,0,0,0,0,0,0,0,209,0,209,0,0,0,0,0,465.2716064,651,87,14,,
14:55:36:439,Multiple Confirm,3,0,1,2,2436,file:///C:/wikipedia-schools-3.0.1/wp/v/Vinaya.htm,,,,,,,,2203,232,,0x808080ff,0,0,0,0,0,0,0,0,232,232,0,0,0,0,0,0,243.5,583.5,51,19,,
14:55:42:642,Multiple Confirm,3,0,1,2,3757,file:///C:/wikipedia-schools-3.0.1/wp/g/Gautama_Buddha.htm,,,,,,,,3353,403,,0x808080ff,0,0,0,0,0,0,0,0,269,202,0,0,0,0,0,0,810.6875,202.5,58,19,,
14:55:47:411,Multiple Confirm,3,0,1,1,2177,file:///C:/wikipedia-schools-3.0.1/wp/2/20th_century.htm,,,,,,,,1972,204,,0x808080ff,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,381.953125,466.5,92,19,,
14:55:52:203,Multiple Confirm,3,0,1,4,2219,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,,2015,203,,0x808080ff,0,0,0,0,0,0,0,0,203,0,203,0,0,0,0,0,88.26295471,502.5,47,15,,
14:55:56:765,Multiple Confirm,3,0,1,2,2121,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.htm,,,,,,,424,1496,201,,0x808080ff,0,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,656.8223877,525,47,14,,
14:56:01:034,Multiple Confirm,3,0,1,1,1812,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.The_Planets.htm,,,,,,,,1608,203,,0x808080ff,0,0,0,0,0,0,0,0,203,203,0,0,0,0,0,0,849.0715942,513,69,14,,
14:56:05:050,Multiple Confirm,3,0,1,6,1576,file:///C:/wikipedia-schools-3.0.1/wp/m/Mars.htm,,,,,,,31,1342,202,,0x808080ff,0,0,0,0,0,0,0,0,202,0,202,0,0,0,0,0,453,317.5,38,19,,
14:56:09:665,Multiple Confirm,3,0,1,1,1991,file:///C:/wikipedia-schools-3.0.1/wp/l/Light.htm,,,,,,,,1787,203,,0x808080ff,0,0,0,0,0,0,0,0,203,203,0,0,0,0,0,0,289.3203125,530.5,33,19,,
14:56:16:867,Multiple Confirm,3,0,1,1,4686,file:///C:/wikipedia-schools-3.0.1/wp/u/Ultraviolet.htm,,,,,,,,4459,227,,0x808080ff,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,617.578125,274.5,72,19,,
14:56:21:782,Multiple Confirm,3,0,1,1,2350,file:///C:/wikipedia-schools-3.0.1/wp/l/Latin.htm,,,,,,,,2148,202,,0x808080ff,0,0,0,0,0,0,0,0,202,202,0,0,0,0,0,0,482.8203125,792.5,38,19,,
14:56:26:395,Multiple Confirm,3,0,1,1,2132,file:///C:/wikipedia-schools-3.0.1/wp/i/Italy.htm,,,,,,,,1901,230,,0x808080ff,0,0,0,0,0,0,0,0,230,230,0,0,0,0,0,0,546.3046875,274.5,118,19,,
15:00:06:516,A Posteriori,3,0,1,4,1260,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,,1036,223,,Blue,0,0,0,0,0,0,1,254,319,0,276,32,32,0,0,254,88.45910645,181.5,63,17,,
15:00:10:525,A Posteriori,3,0,1,6,1563,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,,,,,,,,1310,253,,Dark Green,0,0,0,0,0,1,0,238,475,0,0,0,0,0,284,238,88.45417786,382.5,133,15,,
15:00:14:339,A Posteriori,3,0,1,1,1380,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.Linguistics.htm,,,,,,,,828,551,,Yellow,0,0,0,0,1,0,0,98,487,0,0,0,32,259,98,0,849.0338745,459,65,14,,
15:00:19:283,A Posteriori,3,0,1,2,2502,file:///C:/wikipedia-schools-3.0.1/wp/v/Vowel.htm,,,,,,,,930,1571,,Dark Green,0,0,0,0,0,1,0,247,542,0,0,0,0,247,253,127,241,465.5,46,19,,
15:00:23:178,A Posteriori,3,0,1,4,1376,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,,,,,,,,1110,265,,Violet,0,0,1,0,0,0,0,143,398,0,0,298,66,0,143,0,87.76922607,322.5,63,15,,
15:00:27:178,A Posteriori,3,0,1,5,1555,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,,1298,257,,Dark Green,0,0,0,0,0,1,0,196,512,0,0,196,0,31,288,127,88.19244385,202.5,19,15,,
15:00:32:103,A Posteriori,3,0,1,6,2488,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,,,,,,,,1692,796,,Dark Grey,1,0,0,0,0,0,0,217,556,244,109,141,0,0,217,0,87.97486877,442.5,41,15,,
15:00:35:672,A Posteriori,3,0,1,4,1142,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,,881,260,,Dark Green,0,0,0,0,0,1,0,235,423,235,0,0,66,64,292,0,88.26295471,502.5,47,15,,
15:00:39:369,A Posteriori,3,0,1,4,1261,file:///C:/wikipedia-schools-3.0.1/wp/b/Blind_experiment.htm,,,,,,,,1036,224,,Violet,0,0,1,0,0,0,0,187,353,0,0,256,33,63,187,0,691,615.5,122,19,,
15:00:42:839,A Posteriori,3,0,1,1,1008,file:///C:/wikipedia-schools-3.0.1/wp/m/Medicine.htm,,,,,,,,783,224,,Violet,0,0,1,0,0,0,0,0,256,0,0,256,0,0,0,0,983.1015625,410.5,67,19,,
15:00:47:891,A Posteriori,3,0,1,1,2532,file:///C:/wikipedia-schools-3.0.1/wp/h/Hippocrates.htm,,,,,,,,2305,226,,Dark Orange,0,1,0,0,0,0,0,260,388,0,260,283,0,0,0,0,284.4140625,714.5,89,19,,
15:00:51:773,A Posteriori,3,0,1,5,1388,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,,1123,264,,Dark Orange,0,1,0,0,0,0,0,0,298,0,298,0,0,0,0,0,88.02263641,302.5,73,15,,
15:00:56:230,A Posteriori,3,0,0,5,2017,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,,,2017,,Dark Grey,1,0,0,0,0,0,0,241,380,241,247,66,0,0,0,0,88.02263641,302.5,73,15,,
15:01:01:455,A Posteriori,3,0,1,6,2788,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,,,,,,,,937,1850,,Yellow,0,0,0,0,1,0,0,259,355,295,0,0,0,259,0,0,88.36573029,402.5,73,15,,
15:01:05:070,A Posteriori,3,0,1,3,1171,file:///C:/wikipedia-schools-3.0.1/wp/a/Abacus.htm,,,,,,,,940,230,,Cyan,0,0,0,1,0,0,0,14,262,0,0,0,262,14,0,0,862,331.5,56,19,,
15:01:14:358,A Posteriori,3,0,1,2,6777,file:///C:/wikipedia-schools-3.0.1/wp/c/China.htm,,,,,,,,6568,208,,Cyan,0,0,0,1,0,0,0,257,2322,0,0,33,503,257,0,0,925.0546875,250.5,45,19,,
15:01:20:797,A Posteriori,3,0,0,6,3510,file:///C:/wikipedia-schools-3.0.1/wp/t/Tianjin.htm,,,,,,,,1106,2403,,Yellow,0,0,0,0,1,0,0,33,422,0,33,32,33,257,0,0,456.25,370.5,50,19,,
15:01:25:323,A Posteriori,3,0,1,6,2083,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,,,,,,,,1443,639,,Cyan,0,0,0,1,0,0,0,184,573,0,0,34,298,184,0,0,88.14930725,362.5,131,15,,
15:01:29:561,A Posteriori,3,0,1,1,1799,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.Companies.htm,,,,,,,,1589,209,,Dark Grey,1,0,0,0,0,0,0,245,484,245,34,35,259,0,0,0,273.3778687,495,67,14,,
15:01:34:263,A Posteriori,3,0,1,4,2263,file:///C:/wikipedia-schools-3.0.1/wp/n/Nintendo.htm,,,,,,,,2041,221,,Blue,0,0,0,0,0,0,1,220,819,220,102,35,34,99,33,253,251.5,441.5,67,19,,
15:01:38:224,A Posteriori,3,0,1,6,1449,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,,,,,,,,1186,263,,Dark Orange,0,1,0,0,0,0,0,126,400,0,297,102,0,0,0,126,87.80323029,282.5,131,15,,
15:01:42:119,A Posteriori,3,0,1,1,1475,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Air_and_Sea_transport.htm,,,,,,,,1264,210,,Dark Grey,1,0,0,0,0,0,0,245,513,245,268,33,67,100,0,0,272.5354156,459,109,14,,
15:01:45:810,A Posteriori,3,0,1,3,1265,file:///C:/wikipedia-schools-3.0.1/wp/a/Aircraft.htm,,,,,,,,1063,201,,Violet,0,0,1,0,0,0,0,219,371,219,0,234,136,0,0,0,753.5,381.5,53,19,,
15:01:52:520,A Posteriori,3,0,1,1,4107,file:///C:/wikipedia-schools-3.0.1/wp/j/Jet_engine.htm,,,,,,,,1524,2582,,Cyan,0,0,0,1,0,0,0,129,686,0,0,110,256,129,0,0,669.5546875,250.5,80,19,,
15:01:56:564,A Posteriori,3,0,1,2,1353,file:///C:/wikipedia-schools-3.0.1/wp/i/Isaac_Newton.htm,,,,,,,,889,464,,Violet,0,0,1,0,0,0,0,167,496,0,0,263,167,0,0,0,703.6171875,178.5,68,19,,
15:02:00:509,A Posteriori,3,0,1,3,1292,file:///C:/wikipedia-schools-3.0.1/wp/c/Church_of_England.htm,,,,,,,,1059,232,,Cyan,0,0,0,1,0,0,0,0,265,0,0,0,265,0,0,0,377.6796875,826.5,135,19,,
15:02:05:988,A Posteriori,3,0,1,6,2952,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,,,,,,,,2694,257,,Violet,0,0,1,0,0,0,0,316,1304,0,67,814,316,0,0,0,88.11529541,242.5,63,15,,
